seqId,synonymousDiff,NonSynonymousDiff
GBMTG2931-16|Papio kindae|COI-5P|NC_020008,102,15
GBMNA13198-19|Papio ursinus|COI-5P|JX946205,105,13
GBMTG2929-16|Papio ursinus|COI-5P|NC_020010,105,13
GBMNA13199-19|Papio papio|COI-5P|JX946203,104,15
GBMTG2930-16|Papio papio|COI-5P|NC_020009,104,15
GBMTG4870-16|Cercopithecus diana|COI-5P|NC_023963,102,13
GBMNA13172-19|Cercopithecus diana|COI-5P|KJ434958,102,13
GBMTG4762-16|Allenopithecus nigroviridis|COI-5P|NC_023965,94,16
GBMNA13165-19|Allenopithecus nigroviridis|COI-5P|KJ434962,94,16
GBMA17500-19|Erythrocebus patas|COI-5P|KJ434955,94,18
GBMTG3930-16|Erythrocebus patas|COI-5P|NC_021947,94,17
GBMNA13179-19|Erythrocebus patas|COI-5P|KC757394,94,17
GBMA17493-19|Chlorocebus pygerythrus|COI-5P|KU682696,94,14
GBMNA13178-19|Chlorocebus djamdjamensis|COI-5P|KU682695,98,16
GBMA17490-19|Chlorocebus djamdjamensis|COI-5P|NC_034277,98,16
GBMA17489-19|Chlorocebus cynosuros|COI-5P|KU682693,94,16
GBMA17495-19|Chlorocebus sabaeus|COI-5P|KU682697,97,15
GBMNA16759-19|Chlorocebus sabaeus|COI-5P|DQ069713,98,15
GBMTG759-16|Chlorocebus sabaeus|COI-5P|NC_008066,98,15
GBMNA13173-19|Chlorocebus cynosuros|COI-5P|KM262190,86,15
GBMTG3914-16|Chlorocebus cynosuros|COI-5P|NC_024933,86,15
GBMA17492-19|Chlorocebus pygerythrus|COI-5P|KU682694,87,15
GBMNA13175-19|Chlorocebus pygerythrus|COI-5P|EF597500,87,15
GBMTG1160-16|Chlorocebus pygerythrus|COI-5P|NC_009747,87,15
GBMA17488-19|Chlorocebus aethiops x Chlorocebus pygerythrus|COI-5P|NC_034276,101,13
GBMNA13177-19|Chlorocebus aethiops|COI-5P|KU682692,101,13
GBMNA13174-19|Chlorocebus aethiops|COI-5P|AY863426,93,16
GBMTG642-16|Chlorocebus aethiops|COI-5P|NC_007009,93,16
GBMA17496-19|Chlorocebus tantalus|COI-5P|KU682699,94,15
GBMA17494-19|Chlorocebus pygerythrus|COI-5P|KU682698,95,15
GBMA17487-19|Chlorocebus aethiops|COI-5P|KU682691,95,16
GBMA17497-19|Chlorocebus tantalus|COI-5P|KU682700,99,15
GBMNA13176-19|Chlorocebus tantalus|COI-5P|EF597502,95,15
GBMTG1159-16|Chlorocebus tantalus|COI-5P|NC_009748,95,15
GBMTG3878-16|Cercopithecus albogularis|COI-5P|NC_021944,92,20
GBMNA13170-19|Cercopithecus albogularis|COI-5P|KC757391,92,20
GBMNA13171-19|Cercopithecus mitis|COI-5P|KJ434956,91,17
GBMTG4872-16|Cercopithecus mitis|COI-5P|NC_023961,91,17
GBMNA13166-19|Allochrocebus lhoesti|COI-5P|KJ434957,104,14
GBMTG4871-16|Cercopithecus lhoesti|COI-5P|NC_023962,104,14
GBMA18050-19|Lepilemur septentrionalis|COI-5P|NC_034727,119,16
GBMNA13335-19|Lepilemur septentrionalis|COI-5P|HQ171067,119,16
GBMA770-07|Chlorocebus sabaeus|COI-5P|EF597503,98,15
GBMA6527-13|Cercopithecus petaurista petaurista|COI-5P|JQ256983,99,14
GBMA6574-13|Cercopithecus petaurista petaurista|COI-5P|JQ256931,101,13
GBMA6512-13|Lophocebus albigena|COI-5P|JQ256999,96,15
GBMA6510-13|Mandrillus leucophaeus|COI-5P|JQ257001,91,13
GBMA6515-13|Miopithecus talapoin|COI-5P|JQ256996,109,12
GBMA6582-13|Cercopithecus roloway|COI-5P|JQ256923,104,16
GBMA6575-13|Cercopithecus neglectus|COI-5P|JQ256930,114,13
GBMA6530-13|Cercopithecus mona|COI-5P|JQ256980,105,13
GBMA6520-13|Cercopithecus campbelli|COI-5P|JQ256990,93,11
GBMA6532-13|Cercopithecus pogonias nigripes|COI-5P|JQ256978,94,12
GBMA6529-13|Cercopithecus pogonias pogonias|COI-5P|JQ256981,95,13
GBMA6531-13|Cercopithecus mona|COI-5P|JQ256979,98,13
GBMA6521-13|Cercopithecus pogonias schwarzianus|COI-5P|JQ256989,100,11
GBMA6525-13|Cercopithecus wolfi elegans|COI-5P|JQ256985,101,13
GBMA6534-13|Cercopithecus nictitans martini|COI-5P|JQ256975,100,15
GBMA6522-13|Cercopithecus denti|COI-5P|JQ256988,99,13
GBMA6526-13|Cercopithecus wolfi|COI-5P|JQ256984,101,13
GBMA6517-13|Allenopithecus nigroviridis|COI-5P|JQ256993,97,16
GBMA6586-13|Cercopithecus dryas|COI-5P|JQ256918,100,13
GBMA6593-13|Chlorocebus cynosuros|COI-5P|JQ256909,88,16
GBMA6588-13|Chlorocebus cynosuros|COI-5P|JQ256915,95,16
GBMA6589-13|Chlorocebus sabaeus|COI-5P|JQ256913,98,15
GBMA6587-13|Chlorocebus aethiops|COI-5P|JQ256917,95,16
GBMA6539-13|Cercopithecus albogularis francescae|COI-5P|JQ256970,94,15
GBMA6549-13|Cercopithecus albogularis erythrarchus|COI-5P|JQ256960,89,17
GBMA6538-13|Cercopithecus albogularis moloneyi|COI-5P|JQ256971,91,15
GBMA6545-13|Cercopithecus albogularis moloneyi|COI-5P|JQ256964,91,14
GBMA6547-13|Cercopithecus albogularis moloneyi|COI-5P|JQ256962,95,15
GBMA6548-13|Cercopithecus albogularis labiatus|COI-5P|JQ256961,92,17
GBMA6550-13|Cercopithecus mitis boutourlinii|COI-5P|JQ256959,93,17
GBMA6546-13|Cercopithecus albogularis monoides|COI-5P|JQ256963,89,17
GBMA6540-13|Cercopithecus albogularis albotorquatus|COI-5P|JQ256969,92,17
GBMA6542-13|Cercopithecus mitis heymansi|COI-5P|JQ256967,91,18
GBMA6554-13|Cercopithecus albogularis kolbi|COI-5P|JQ256955,88,16
GBMA6555-13|Cercopithecus doggetti|COI-5P|JQ256953,91,18
GBMA6544-13|Cercopithecus doggetti|COI-5P|JQ256965,95,17
GBMA6552-13|Cercopithecus mitis stuhlmanni|COI-5P|JQ256957,94,18
GBMA6541-13|Cercopithecus kandti|COI-5P|JQ256968,95,16
GBMA6551-13|Cercopithecus doggetti|COI-5P|JQ256958,91,17
GBMA6537-13|Cercopithecus kandti|COI-5P|JQ256972,91,17
GBMA6536-13|Cercopithecus mitis opisthostictus|COI-5P|JQ256973,95,17
GBMA6535-13|Cercopithecus mitis mitis|COI-5P|JQ256974,95,17
GBMA6557-13|Cercopithecus nictitans nictitans|COI-5P|JQ256951,98,13
GBMA6564-13|Cercopithecus erythrotis erythrotis|COI-5P|JQ256942,113,14
GBMA6571-13|Cercopithecus erythrotis erythrotis|COI-5P|JQ256935,113,14
GBMA6570-13|Cercopithecus erythrotis camerunensis|COI-5P|JQ256936,108,14
GBMA6573-13|Cercopithecus erythrogaster pococki|COI-5P|JQ256933,98,16
GBMA6560-13|Cercopithecus cephus|COI-5P|JQ256946,104,13
GBMA6558-13|Cercopithecus cephus ngottoensis|COI-5P|JQ256948,105,13
GBMA6567-13|Cercopithecus cephus ngottoensis|COI-5P|JQ256939,105,13
GBMA6562-13|Cercopithecus ascanius schmidti|COI-5P|JQ256944,102,13
GBMA6569-13|Cercopithecus ascanius schmidti|COI-5P|JQ256937,100,13
GBMA6565-13|Cercopithecus ascanius katangae|COI-5P|JQ256941,104,13
GBMA6566-13|Cercopithecus ascanius ascanius|COI-5P|JQ256940,96,13
GBMA6563-13|Cercopithecus ascanius katangae|COI-5P|JQ256943,103,13
GBMA6578-13|Cercopithecus preussi insularis|COI-5P|JQ256927,98,15
CYTC5154-12|Rhinopithecus brelichi|COI-5P|JN540032,109,9
CYTC5431-12|Macaca mulatta|COI-5P|JQ821843,94,15
GBMA6516-13|Miopithecus ogouensis|COI-5P|JQ256994,88,10
GBMA6514-13|Miopithecus ogouensis|COI-5P|JQ256997,108,10
GBMA6518-13|Erythrocebus patas|COI-5P|JQ256992,88,19
GBMA6519-13|Erythrocebus patas|COI-5P|JQ256991,93,18
GBMA6553-13|Cercopithecus albogularis|COI-5P|JQ256956,89,15
GBMA6513-13|Cercocebus atys|COI-5P|JQ256998,83,12
GBMA6576-13|Cercopithecus neglectus|COI-5P|JQ256929,100,12
GBMA6524-13|Cercopithecus wolfi elegans|COI-5P|JQ256986,86,13
GBMA6533-13|Cercopithecus pogonias grayi|COI-5P|JQ256977,85,10
GBMA6559-13|Cercopithecus cephus cephus|COI-5P|JQ256947,90,9
GBMA6543-13|Cercopithecus mitis opisthostictus|COI-5P|JQ256966,67,11
GBMA6561-13|Cercopithecus ascanius whitesidei|COI-5P|JQ256945,76,10
GBMA6556-13|Cercopithecus nictitans martini|COI-5P|JQ256952,74,9
GBMA6584-13|Cercopithecus solatus|COI-5P|JQ256920,70,12
GBMA6568-13|Cercopithecus ascanius schmidti|COI-5P|JQ256938,81,11
GBMA17740-19|Trachypithecus shortridgei|COI-5P|KP834335,103,9
GBMA17737-19|Trachypithecus pileatus|COI-5P|KP834333,103,9
CYTC898-12|Pygathrix nemaeus|COI-5P|JF293096,99,11
CYTC896-12|Nasalis larvatus|COI-5P|JF293094,104,9
CYTC895-12|Rhinopithecus avunculus|COI-5P|JF293093,114,10
GBMA4946-13|Rhinopithecus bieti|COI-5P|HQ287798,103,10
CYTC5423-12|Rhinopithecus roxellana|COI-5P|JQ821835,114,9
GBMA6511-13|Theropithecus gelada|COI-5P|JQ257000,101,15
GBMA7630-13|Theropithecus gelada|COI-5P|KC757412,110,15
GBMA5495-13|Papio ursinus|COI-5P|JX946204,94,16
GBMA5492-13|Papio hamadryas|COI-5P|JX946201,103,14
GBMA7636-13|Papio anubis|COI-5P|KC757406,102,14
GBMA5488-13|Papio anubis|COI-5P|JX946197,104,14
GBMA5489-13|Papio anubis|COI-5P|JX946198,101,16
GBMA6583-13|Cercopithecus diana|COI-5P|JQ256921,100,13
GBMA6523-13|Cercopithecus wolfi pyrogaster|COI-5P|JQ256987,95,13
GBMA6591-13|Chlorocebus tantalus|COI-5P|JQ256911,90,15
GBMA772-07|Chlorocebus pygerythrus|COI-5P|EF597501,96,16
GBMA6579-13|Cercopithecus preussi preussi|COI-5P|JQ256926,90,14
GBMA6580-13|Cercopithecus lhoesti|COI-5P|JQ256925,104,15
GBMA2287-09|Papio anubis|COI-5P|FJ750661,101,14
GBMA2288-09|Papio anubis|COI-5P|FJ750660,102,14
GBMA2291-09|Papio anubis|COI-5P|FJ750657,103,15
GBMA757-07|Mandrillus sphinx|COI-5P|EF658657,91,15
GBMA17501-19|Lophocebus albigena|COI-5P|AY972693,99,16
GBMA2281-09|Papio cynocephalus|COI-5P|FJ750667,104,14
GBMA17439-19|Allenopithecus nigroviridis|COI-5P|AY972653,94,16
GBMA17642-19|Miopithecus talapoin|COI-5P|EU185729,108,10
GBMA0347-06|Allenopithecus nigroviridis|COI-5P|AY671793,94,16
GBMA17451-19|Cercopithecus mitis|COI-5P|AY972789,91,16
GBMA17445-19|Cercopithecus ascanius|COI-5P|AY972695,100,13
RDATC056-06|Macaca mulatta|COI-5P,85,15
GBMA17442-19|Cercocebus torquatus|COI-5P|EU179511,96,15
GBMA17721-19|Nasalis larvatus|COI-5P|EU185728,105,14
GBMA17467-19|Chlorocebus aethiops|COI-5P|AY972803,87,20
GBMA2279-09|Papio cynocephalus|COI-5P|FJ750669,103,15
GBMA2282-09|Papio cynocephalus|COI-5P|FJ750666,102,15
GBMA2280-09|Papio cynocephalus|COI-5P|FJ750668,103,15
GBMA17716-19|Colobus angolensis|COI-5P|EU185724,89,7
GBMA4899-13|Trachypithecus johnii|COI-5P|JN714164,104,9
GBMA17730-19|Trachypithecus francoisi|COI-5P|AY972807,99,9
GBMA17069-17|Trachypithecus francoisi|COI-5P|KJ862193,100,9
GBMA17504-19|Macaca fascicularis|COI-5P|EF568722,100,13
GBMA17623-19|Macaca nemestrina|COI-5P|EF568667,99,14
CAB048-06|Macaca nemestrina|COI-5P,99,14
CAB049-06|Macaca nemestrina|COI-5P,97,14
GBMA17624-19|Macaca nemestrina|COI-5P|EF568680,97,14
GBMA17625-19|Macaca nemestrina|COI-5P|EF568676,93,14
GBMA17622-19|Macaca nemestrina|COI-5P|EF568728,93,14
GBMA17611-19|Macaca mulatta|COI-5P|EF568707,96,15
GBMA2243-09|Lophocebus aterrimus|COI-5P|FJ713428,99,16
GBMA17502-19|Lophocebus albigena|COI-5P|EU179514,98,16
GBMA17645-19|Papio anubis|COI-5P|EF568719,102,14
GBMA17646-19|Papio anubis|COI-5P|EF568668,102,14
GBMA17713-19|Papio ursinus|COI-5P|KX012656,105,15
GBMA2294-09|Papio anubis|COI-5P|FJ750654,105,14
GBMA15156-17|Erythrocebus patas|COI-5P|LC144609,93,17
GBMA18064-19|Nycticebus coucang|COI-5P|EU179515,114,13
GBMA17805-19|Galago moholi|COI-5P|AY972682,126,12
GBMA8836-15|Otolemur crassicaudatus|COI-5P|KJ543729,119,12
GBMA8891-15|Loris lydekkerianus|COI-5P|KJ543732,113,14
GBMA8892-15|Loris tardigradus|COI-5P|KJ543733,113,14
GBMA8887-15|Propithecus verreauxi|COI-5P|KJ543742,120,14
GBMA8893-15|Lepilemur ruficaudatus|COI-5P|KJ543741,129,16
ABRMM282-07|Eulemur macaco|COI-5P|JF444301,111,11
GBMA8889-15|Eulemur rufus|COI-5P|KJ543736,119,13
GBMA8699-15|Eulemur fulvus|COI-5P|KJ543735,114,11
GBMA18011-19|Eulemur mongoz|COI-5P|AY972667,127,13
GBMA756-07|Lemur catta|COI-5P|EF658658,112,16
GBMA8890-15|Lemur catta|COI-5P|KJ543739,113,14
GBMA18013-19|Lemur catta|COI-5P|EF568654,113,14
CAB027-06|Lemur catta|COI-5P,113,14
GBMA1939-09|Lemur catta|COI-5P|FJ392290,113,14
GBMA1925-09|Lemur catta|COI-5P|FJ402878,113,14
CAB028-06|Lemur catta|COI-5P,113,14
GBMA1919-09|Lemur catta|COI-5P|FJ402884,113,14
GBMA18012-19|Lemur catta|COI-5P|EF568692,113,14
GBMA8118-15|Varecia rubra|COI-5P|KJ543740,125,15
GBMA0348-06|Varecia variegata|COI-5P|AY671794,130,15
GBMA17774-19|Microcebus murinus|COI-5P|EU179510,127,15
GBMIN41647-14|Colobus satanas|COI-5P|KJ192795,102,13
GBMIN41646-14|Colobus satanas|COI-5P|KJ192796,102,13
GBMA17720-19|Colobus polykomos|COI-5P|AY972692,104,12
GBMA17717-19|Colobus guereza|COI-5P|EU185734,103,12
GBMA17718-19|Colobus guereza|COI-5P|AY972697,105,15
GBMA17719-19|Colobus guereza|COI-5P|EU185723,105,12
GBMA17725-19|Semnopithecus entellus|COI-5P|EU185731,106,12
GBMA17068-17|Trachypithecus hatinhensis|COI-5P|KJ862208,100,9
ABRMM292-07|Macaca sylvanus|COI-5P|JF444309,88,18
ABRMM293-07|Macaca sylvanus|COI-5P|JF444310,88,18
GBMA17505-19|Macaca fascicularis|COI-5P|AY972642,101,13
GBMA17636-19|Macaca thibetana|COI-5P|AY972704,99,16
GBMA17629-19|Macaca nemestrina|COI-5P|EF568609,95,15
GBMA17627-19|Macaca nemestrina|COI-5P|EF568608,96,14
GBMA17626-19|Macaca nemestrina|COI-5P|EF568642,97,14
CAB062-06|Macaca nemestrina|COI-5P,97,14
GBMA17628-19|Macaca nemestrina|COI-5P|AY972643,91,15
ACLB034-06|Macaca mulatta|COI-5P|HM102302,94,15
RDATC003-05|Macaca mulatta|COI-5P,94,15
GBMA17615-19|Macaca mulatta|COI-5P|AY972657,94,15
CAB026-06|Macaca mulatta|COI-5P,94,15
GBMA17610-19|Macaca mulatta|COI-5P|AY972676,94,15
GBMA17613-19|Macaca mulatta|COI-5P|EF568651,94,15
CAB033-06|Macaca mulatta|COI-5P,94,15
GBMA17614-19|Macaca mulatta|COI-5P|EF568650,94,15
GBMA17612-19|Macaca mulatta|COI-5P|EF568639,94,14
ABRMM229-07|Macaca fuscata|COI-5P|JF444308,94,15
GBMA17603-19|Macaca fuscata|COI-5P|EF568646,94,15
RDATC002-05|Macaca mulatta|COI-5P,98,14
GBMA2236-09|Cercocebus torquatus|COI-5P|FJ713435,96,15
GBMA8677-15|Cercocebus atys|COI-5P|KJ192963,96,15
GBMA8676-15|Cercocebus atys|COI-5P|KJ192971,96,15
GBMA8675-15|Cercocebus atys|COI-5P|KJ192973,96,15
GBMA2237-09|Mandrillus sphinx|COI-5P|FJ713434,95,14
GBMA8697-15|Mandrillus sphinx|COI-5P|KJ192840,91,15
GBMA17639-19|Mandrillus sphinx|COI-5P|AY972673,91,15
GBMA8698-15|Mandrillus sphinx|COI-5P|KJ192839,91,15
GBMA15396-17|Mandrillus sphinx|COI-5P|KJ862207,91,15
GBMA17638-19|Mandrillus sphinx|COI-5P|AY972706,91,15
GBMA2269-09|Mandrillus sphinx|COI-5P|FJ750679,91,15
GBMA15397-17|Mandrillus sphinx|COI-5P|KJ862192,91,15
GBMA17637-19|Mandrillus sphinx|COI-5P|AY972794,91,15
GBMA2270-09|Cercocebus agilis|COI-5P|FJ750678,95,13
GBMA17441-19|Cercocebus agilis|COI-5P|EU179513,95,13
GBMA0343-06|Mandrillus leucophaeus|COI-5P|AY671789,89,13
GBMA769-07|Theropithecus gelada|COI-5P|EF658645,111,15
GBMA17714-19|Theropithecus gelada|COI-5P|AY972675,111,15
GBMA2245-09|Theropithecus gelada|COI-5P|FJ713426,111,15
BSHMT099-09|Lophocebus albigena|COI-5P|GQ144594,94,17
GBMA8696-15|Lophocebus albigena|COI-5P|KJ192835,94,16
BSHMT098-09|Lophocebus albigena|COI-5P|GQ144595,94,16
BSHMT100-09|Lophocebus albigena|COI-5P|GQ144598,94,16
BSHMT097-09|Lophocebus albigena|COI-5P|GQ144591,94,16
BSHMT096-09|Lophocebus albigena|COI-5P|GQ144592,94,16
BSHMT102-09|Lophocebus albigena|COI-5P|GQ144597,94,16
BSHMT101-09|Lophocebus albigena|COI-5P|GQ144596,94,16
GBMA2271-09|Lophocebus aterrimus|COI-5P|FJ750677,96,16
GBMA4285-13|Rungwecebus kipunji|COI-5P|GU068068,90,14
GBMA4284-13|Rungwecebus kipunji|COI-5P|GU068069,90,14
GBMA4286-13|Rungwecebus kipunji|COI-5P|GU068067,90,14
GBMA4288-13|Rungwecebus kipunji|COI-5P|GU068065,90,14
GBMA4287-13|Rungwecebus kipunji|COI-5P|GU068066,90,14
GBMA2246-09|Papio ursinus|COI-5P|FJ713425,93,16
GBMA2273-09|Papio ursinus|COI-5P|FJ750675,95,16
GBMA2272-09|Papio ursinus|COI-5P|FJ750676,95,16
GBMA2292-09|Papio anubis|COI-5P|FJ750656,108,14
GBMA2239-09|Papio cynocephalus|COI-5P|FJ713432,97,16
GBMA2284-09|Papio cynocephalus|COI-5P|FJ750664,102,14
GBMA2290-09|Papio anubis|COI-5P|FJ750658,103,14
GBMA17709-19|Papio hamadryas|COI-5P|KX012654,104,14
GBMA17710-19|Papio hamadryas|COI-5P|KJ862206,103,14
GBMA2285-09|Papio hamadryas|COI-5P|FJ750663,103,14
RDATC007-05|Papio hamadryas|COI-5P,103,14
GBMA17708-19|Papio hamadryas|COI-5P|EF568643,103,14
ACLB045-06|Papio hamadryas|COI-5P|HM102309,103,14
GBMA17647-19|Papio anubis|COI-5P|EF568649,103,14
GBMA16188-17|Papio anubis|COI-5P|KJ862189,101,15
GBMA2286-09|Papio hamadryas|COI-5P|FJ750662,101,14
GBMA17703-19|Papio cynocephalus|COI-5P|AY972756,103,14
GBMA17679-19|Papio cynocephalus|COI-5P|AY972760,103,14
GBMA17668-19|Papio cynocephalus|COI-5P|AY972765,103,14
GBMA17694-19|Papio cynocephalus|COI-5P|AY972738,103,14
GBMA17706-19|Papio cynocephalus|COI-5P|AY972737,103,14
GBMA17659-19|Papio cynocephalus|COI-5P|AY972731,103,14
GBMA17692-19|Papio cynocephalus|COI-5P|AY972728,103,14
GBMA17657-19|Papio cynocephalus|COI-5P|AY972758,103,14
GBMA17696-19|Papio cynocephalus|COI-5P|AY972743,103,14
GBMA17680-19|Papio cynocephalus|COI-5P|AY972729,103,14
GBMA17693-19|Papio cynocephalus|COI-5P|AY972733,103,14
GBMA17701-19|Papio cynocephalus|COI-5P|AY972754,103,14
GBMA2244-09|Papio cynocephalus|COI-5P|FJ713427,103,14
GBMA17672-19|Papio cynocephalus|COI-5P|AY972725,103,14
GBMA17684-19|Papio cynocephalus|COI-5P|AY972773,103,14
GBMA17702-19|Papio cynocephalus|COI-5P|AY972755,103,14
GBMA17700-19|Papio cynocephalus|COI-5P|AY972751,103,14
GBMA17698-19|Papio cynocephalus|COI-5P|AY972749,103,14
GBMA17673-19|Papio cynocephalus|COI-5P|AY972722,103,14
GBMA17678-19|Papio cynocephalus|COI-5P|AY972723,103,14
GBMA17691-19|Papio cynocephalus|COI-5P|AY972774,103,14
GBMA17695-19|Papio cynocephalus|COI-5P|AY972741,103,14
GBMA17663-19|Papio cynocephalus|COI-5P|AY972764,103,14
GBMA17699-19|Papio cynocephalus|COI-5P|AY972750,103,14
GBMA17704-19|Papio cynocephalus|COI-5P|AY972759,103,14
GBMA17687-19|Papio cynocephalus|COI-5P|AY972766,103,14
GBMA17662-19|Papio cynocephalus|COI-5P|AY972726,103,14
GBMA17676-19|Papio cynocephalus|COI-5P|AY972745,103,14
GBMA17667-19|Papio cynocephalus|COI-5P|AY972762,103,14
GBMA17658-19|Papio cynocephalus|COI-5P|AY972732,103,14
GBMA17664-19|Papio cynocephalus|COI-5P|AY972734,103,14
GBMA17697-19|Papio cynocephalus|COI-5P|AY972744,103,14
GBMA17681-19|Papio cynocephalus|COI-5P|AY972761,103,14
GBMA17682-19|Papio cynocephalus|COI-5P|AY972740,103,14
GBMA17665-19|Papio cynocephalus|COI-5P|AY972735,103,14
GBMA17675-19|Papio cynocephalus|COI-5P|AY972739,103,14
GBMA17660-19|Papio cynocephalus|COI-5P|AY972747,103,14
GBMA17683-19|Papio cynocephalus|COI-5P|AY972727,103,14
GBMA17686-19|Papio cynocephalus|COI-5P|AY972763,103,14
GBMA17661-19|Papio cynocephalus|COI-5P|AY972746,103,14
GBMA17670-19|Papio cynocephalus|COI-5P|AY972767,103,14
GBMA17671-19|Papio cynocephalus|COI-5P|AY972736,103,14
GBMA17677-19|Papio cynocephalus|COI-5P|AY972770,103,14
GBMA17669-19|Papio cynocephalus|COI-5P|AY972748,103,14
GBMA17674-19|Papio cynocephalus|COI-5P|AY972724,103,14
GBMA17666-19|Papio cynocephalus|COI-5P|AY972757,103,14
GBMA17707-19|Papio cynocephalus|COI-5P|AY972781,100,14
GBMA2283-09|Papio cynocephalus|COI-5P|FJ750665,101,14
GBMA17649-19|Papio anubis|COI-5P|EF568648,101,14
GBMA2240-09|Papio cynocephalus|COI-5P|FJ713431,101,14
GBMA17644-19|Papio anubis|COI-5P|AY972644,102,14
GBMA17651-19|Papio anubis|COI-5P|AY972646,102,14
GBMA2289-09|Papio anubis|COI-5P|FJ750659,102,14
GBMA17688-19|Papio cynocephalus|COI-5P|AY972769,102,14
GBMA17705-19|Papio cynocephalus|COI-5P|AY972768,102,14
GBMA0276-06|Papio anubis|COI-5P|AY544160,102,14
GBMA17689-19|Papio cynocephalus|COI-5P|AY972771,102,14
GBMA2234-09|Papio cynocephalus|COI-5P|FJ810081,102,14
GBMA2238-09|Papio anubis|COI-5P|FJ713433,102,14
GBMA17648-19|Papio anubis|COI-5P|EF568647,102,14
GBMA17690-19|Papio cynocephalus|COI-5P|AY972772,102,14
GBMA17685-19|Papio cynocephalus|COI-5P|AY972782,102,14
GBMA17650-19|Papio anubis|COI-5P|AY972647,102,14
GBMA2278-09|Papio cynocephalus|COI-5P|FJ750670,103,14
GBMA2235-09|Papio cynocephalus|COI-5P|FJ713436,102,15
GBMA2242-09|Papio cynocephalus|COI-5P|FJ713429,102,15
GBMA4290-13|Rungwecebus kipunji|COI-5P|GU068063,103,14
GBMA0468-06|Rungwecebus kipunji|COI-5P|DQ381473,103,14
GBMA4289-13|Rungwecebus kipunji|COI-5P|GU068064,103,14
GBMA2276-09|Papio ursinus|COI-5P|FJ750672,102,14
GBMA16186-17|Papio ursinus|COI-5P|KX012652,103,14
GBMA2277-09|Papio ursinus|COI-5P|FJ750671,103,14
GBMA16187-17|Papio ursinus|COI-5P|KX012659,103,14
GBMA2275-09|Papio ursinus|COI-5P|FJ750673,104,14
GBMA2274-09|Papio ursinus|COI-5P|FJ750674,104,14
GBMA16185-17|Papio ursinus|COI-5P|KX012657,104,14
GBMA2241-09|Papio cynocephalus|COI-5P|FJ713430,103,15
GBMA2293-09|Papio anubis|COI-5P|FJ750655,103,15
GBMA2247-09|Papio papio|COI-5P|FJ713424,104,15
GBMA17711-19|Papio papio|COI-5P|AY972684,104,15
GBMA2296-09|Papio papio|COI-5P|FJ750652,104,15
GBMA17712-19|Papio papio|COI-5P|AY972678,104,15
GBMA2295-09|Papio papio|COI-5P|FJ750653,105,15
GBMA17456-19|Cercopithecus neglectus|COI-5P|AY972783,114,13
GBMA17457-19|Cercopithecus neglectus|COI-5P|AY972809,114,13
GBMA17454-19|Cercopithecus neglectus|COI-5P|AY972784,114,13
GBMA17455-19|Cercopithecus neglectus|COI-5P|AY972785,114,13
GBMA8687-15|Cercopithecus campbelli|COI-5P|KJ192964,99,13
GBMA8682-15|Cercopithecus campbelli|COI-5P|KJ192981,99,13
GBMA8684-15|Cercopithecus campbelli|COI-5P|KJ192978,99,13
GBMA8688-15|Cercopithecus campbelli|COI-5P|KJ192961,99,13
GBMA8683-15|Cercopithecus campbelli|COI-5P|KJ192979,99,13
GBMA8678-15|Cercopithecus campbelli|COI-5P|KJ192991,99,13
GBMA8681-15|Cercopithecus campbelli|COI-5P|KJ192983,99,13
GBMA8685-15|Cercopithecus campbelli|COI-5P|KJ192977,99,13
GBMA8686-15|Cercopithecus campbelli|COI-5P|KJ192966,99,13
GBMA8680-15|Cercopithecus campbelli|COI-5P|KJ192984,99,13
GBMA8679-15|Cercopithecus campbelli|COI-5P|KJ192985,104,13
BSHMT084-09|Cercopithecus pogonias|COI-5P|GQ144568,99,12
BSHMT082-09|Cercopithecus pogonias|COI-5P|GQ144566,101,12
BSHMT083-09|Cercopithecus pogonias|COI-5P|GQ144565,99,13
BSHMT085-09|Cercopithecus pogonias|COI-5P|GQ144569,99,12
BSHMT086-09|Cercopithecus pogonias|COI-5P|GQ144567,99,12
BSHMT081-09|Cercopithecus pogonias|COI-5P|GQ144570,99,12
GBMA17458-19|Cercopithecus wolfi|COI-5P|AY972679,101,13
GBMA8695-15|Erythrocebus patas|COI-5P|KJ192793,92,17
GBMA8694-15|Erythrocebus patas|COI-5P|KJ192794,92,17
ABRMM286-07|Erythrocebus patas|COI-5P|JF444300,95,18
GBMA17498-19|Erythrocebus patas|COI-5P|AY972702,94,17
CAB022-06|Erythrocebus patas|COI-5P,93,17
GBMA17499-19|Erythrocebus patas|COI-5P|EF568610,93,17
GBMA17447-19|Cercopithecus hamlyni|COI-5P|EU179512,99,18
GBMA8689-15|Chlorocebus sabaeus|COI-5P|KJ192959,94,15
ACLB021-06|Chlorocebus aethiops|COI-5P|HM102294,97,15
GBMA8693-15|Chlorocebus sabaeus|COI-5P|KJ192751,100,15
GBMA8690-15|Chlorocebus sabaeus|COI-5P|KJ192754,98,15
GBMA8691-15|Chlorocebus sabaeus|COI-5P|KJ192753,98,15
GBMA17478-19|Chlorocebus aethiops|COI-5P|AY972689,98,15
GBMA17482-19|Chlorocebus aethiops|COI-5P|AY972688,98,15
GBMA17485-19|Chlorocebus aethiops|COI-5P|AY972651,98,15
GBMA17484-19|Chlorocebus aethiops|COI-5P|AY972687,98,15
